"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"25/05/2025 00:00:00 - 25/05/2025 01:00:00","BZN|MK","Without Sequence","89.09","",""
"25/05/2025 01:00:00 - 25/05/2025 02:00:00","BZN|MK","Without Sequence","77.00","",""
"25/05/2025 02:00:00 - 25/05/2025 03:00:00","BZN|MK","Without Sequence","75.00","",""
"25/05/2025 03:00:00 - 25/05/2025 04:00:00","BZN|MK","Without Sequence","74.01","",""
"25/05/2025 04:00:00 - 25/05/2025 05:00:00","BZN|MK","Without Sequence","72.43","",""
"25/05/2025 05:00:00 - 25/05/2025 06:00:00","BZN|MK","Without Sequence","72.06","",""
"25/05/2025 06:00:00 - 25/05/2025 07:00:00","BZN|MK","Without Sequence","49.18","",""
"25/05/2025 07:00:00 - 25/05/2025 08:00:00","BZN|MK","Without Sequence","35.15","",""
"25/05/2025 08:00:00 - 25/05/2025 09:00:00","BZN|MK","Without Sequence","26.03","",""
"25/05/2025 09:00:00 - 25/05/2025 10:00:00","BZN|MK","Without Sequence","17.09","",""
"25/05/2025 10:00:00 - 25/05/2025 11:00:00","BZN|MK","Without Sequence","21.04","",""
"25/05/2025 11:00:00 - 25/05/2025 12:00:00","BZN|MK","Without Sequence","23.04","",""
"25/05/2025 12:00:00 - 25/05/2025 13:00:00","BZN|MK","Without Sequence","23.01","",""
"25/05/2025 13:00:00 - 25/05/2025 14:00:00","BZN|MK","Without Sequence","18.01","",""
"25/05/2025 14:00:00 - 25/05/2025 15:00:00","BZN|MK","Without Sequence","12.02","",""
"25/05/2025 15:00:00 - 25/05/2025 16:00:00","BZN|MK","Without Sequence","21.04","",""
"25/05/2025 16:00:00 - 25/05/2025 17:00:00","BZN|MK","Without Sequence","40.81","",""
"25/05/2025 17:00:00 - 25/05/2025 18:00:00","BZN|MK","Without Sequence","56.08","",""
"25/05/2025 18:00:00 - 25/05/2025 19:00:00","BZN|MK","Without Sequence","87.20","",""
"25/05/2025 19:00:00 - 25/05/2025 20:00:00","BZN|MK","Without Sequence","106.16","",""
"25/05/2025 20:00:00 - 25/05/2025 21:00:00","BZN|MK","Without Sequence","129.03","",""
"25/05/2025 21:00:00 - 25/05/2025 22:00:00","BZN|MK","Without Sequence","120.00","",""
"25/05/2025 22:00:00 - 25/05/2025 23:00:00","BZN|MK","Without Sequence","109.04","",""
"25/05/2025 23:00:00 - 26/05/2025 00:00:00","BZN|MK","Without Sequence","97.60","",""
"26/05/2025 00:00:00 - 26/05/2025 01:00:00","BZN|MK","Without Sequence","91.09","",""
"26/05/2025 01:00:00 - 26/05/2025 02:00:00","BZN|MK","Without Sequence","85.10","",""
"26/05/2025 02:00:00 - 26/05/2025 03:00:00","BZN|MK","Without Sequence","79.97","",""
"26/05/2025 03:00:00 - 26/05/2025 04:00:00","BZN|MK","Without Sequence","79.73","",""
"26/05/2025 04:00:00 - 26/05/2025 05:00:00","BZN|MK","Without Sequence","80.76","",""
"26/05/2025 05:00:00 - 26/05/2025 06:00:00","BZN|MK","Without Sequence","92.66","",""
"26/05/2025 06:00:00 - 26/05/2025 07:00:00","BZN|MK","Without Sequence","109.92","",""
"26/05/2025 07:00:00 - 26/05/2025 08:00:00","BZN|MK","Without Sequence","109.93","",""
"26/05/2025 08:00:00 - 26/05/2025 09:00:00","BZN|MK","Without Sequence","88.08","",""
"26/05/2025 09:00:00 - 26/05/2025 10:00:00","BZN|MK","Without Sequence","67.03","",""
"26/05/2025 10:00:00 - 26/05/2025 11:00:00","BZN|MK","Without Sequence","35.01","",""
"26/05/2025 11:00:00 - 26/05/2025 12:00:00","BZN|MK","Without Sequence","20.06","",""
"26/05/2025 12:00:00 - 26/05/2025 13:00:00","BZN|MK","Without Sequence","15.02","",""
"26/05/2025 13:00:00 - 26/05/2025 14:00:00","BZN|MK","Without Sequence","15.09","",""
"26/05/2025 14:00:00 - 26/05/2025 15:00:00","BZN|MK","Without Sequence","25.07","",""
"26/05/2025 15:00:00 - 26/05/2025 16:00:00","BZN|MK","Without Sequence","45.05","",""
"26/05/2025 16:00:00 - 26/05/2025 17:00:00","BZN|MK","Without Sequence","68.05","",""
"26/05/2025 17:00:00 - 26/05/2025 18:00:00","BZN|MK","Without Sequence","90.04","",""
"26/05/2025 18:00:00 - 26/05/2025 19:00:00","BZN|MK","Without Sequence","115.27","",""
"26/05/2025 19:00:00 - 26/05/2025 20:00:00","BZN|MK","Without Sequence","140.03","",""
"26/05/2025 20:00:00 - 26/05/2025 21:00:00","BZN|MK","Without Sequence","170.14","",""
"26/05/2025 21:00:00 - 26/05/2025 22:00:00","BZN|MK","Without Sequence","144.55","",""
"26/05/2025 22:00:00 - 26/05/2025 23:00:00","BZN|MK","Without Sequence","121.48","",""
"26/05/2025 23:00:00 - 27/05/2025 00:00:00","BZN|MK","Without Sequence","110.66","",""
"27/05/2025 00:00:00 - 27/05/2025 01:00:00","BZN|MK","Without Sequence","112.00","",""
"27/05/2025 01:00:00 - 27/05/2025 02:00:00","BZN|MK","Without Sequence","104.56","",""
"27/05/2025 02:00:00 - 27/05/2025 03:00:00","BZN|MK","Without Sequence","103.07","",""
"27/05/2025 03:00:00 - 27/05/2025 04:00:00","BZN|MK","Without Sequence","95.79","",""
"27/05/2025 04:00:00 - 27/05/2025 05:00:00","BZN|MK","Without Sequence","103.03","",""
"27/05/2025 05:00:00 - 27/05/2025 06:00:00","BZN|MK","Without Sequence","104.14","",""
"27/05/2025 06:00:00 - 27/05/2025 07:00:00","BZN|MK","Without Sequence","112.46","",""
"27/05/2025 07:00:00 - 27/05/2025 08:00:00","BZN|MK","Without Sequence","97.02","",""
"27/05/2025 08:00:00 - 27/05/2025 09:00:00","BZN|MK","Without Sequence","77.07","",""
"27/05/2025 09:00:00 - 27/05/2025 10:00:00","BZN|MK","Without Sequence","28.09","",""
"27/05/2025 10:00:00 - 27/05/2025 11:00:00","BZN|MK","Without Sequence","7.08","",""
"27/05/2025 11:00:00 - 27/05/2025 12:00:00","BZN|MK","Without Sequence","0.10","",""
"27/05/2025 12:00:00 - 27/05/2025 13:00:00","BZN|MK","Without Sequence","0.10","",""
"27/05/2025 13:00:00 - 27/05/2025 14:00:00","BZN|MK","Without Sequence","12.29","",""
"27/05/2025 14:00:00 - 27/05/2025 15:00:00","BZN|MK","Without Sequence","16.96","",""
"27/05/2025 15:00:00 - 27/05/2025 16:00:00","BZN|MK","Without Sequence","25.07","",""
"27/05/2025 16:00:00 - 27/05/2025 17:00:00","BZN|MK","Without Sequence","42.26","",""
"27/05/2025 17:00:00 - 27/05/2025 18:00:00","BZN|MK","Without Sequence","64.16","",""
"27/05/2025 18:00:00 - 27/05/2025 19:00:00","BZN|MK","Without Sequence","106.75","",""
"27/05/2025 19:00:00 - 27/05/2025 20:00:00","BZN|MK","Without Sequence","170.10","",""
"27/05/2025 20:00:00 - 27/05/2025 21:00:00","BZN|MK","Without Sequence","185.27","",""
"27/05/2025 21:00:00 - 27/05/2025 22:00:00","BZN|MK","Without Sequence","140.01","",""
"27/05/2025 22:00:00 - 27/05/2025 23:00:00","BZN|MK","Without Sequence","120.07","",""
"27/05/2025 23:00:00 - 28/05/2025 00:00:00","BZN|MK","Without Sequence","101.04","",""
"28/05/2025 00:00:00 - 28/05/2025 01:00:00","BZN|MK","Without Sequence","89.96","",""
"28/05/2025 01:00:00 - 28/05/2025 02:00:00","BZN|MK","Without Sequence","81.10","",""
"28/05/2025 02:00:00 - 28/05/2025 03:00:00","BZN|MK","Without Sequence","71.42","",""
"28/05/2025 03:00:00 - 28/05/2025 04:00:00","BZN|MK","Without Sequence","69.14","",""
"28/05/2025 04:00:00 - 28/05/2025 05:00:00","BZN|MK","Without Sequence","71.78","",""
"28/05/2025 05:00:00 - 28/05/2025 06:00:00","BZN|MK","Without Sequence","79.95","",""
"28/05/2025 06:00:00 - 28/05/2025 07:00:00","BZN|MK","Without Sequence","99.14","",""
"28/05/2025 07:00:00 - 28/05/2025 08:00:00","BZN|MK","Without Sequence","98.21","",""
"28/05/2025 08:00:00 - 28/05/2025 09:00:00","BZN|MK","Without Sequence","85.81","",""
"28/05/2025 09:00:00 - 28/05/2025 10:00:00","BZN|MK","Without Sequence","75.18","",""
"28/05/2025 10:00:00 - 28/05/2025 11:00:00","BZN|MK","Without Sequence","52.03","",""
"28/05/2025 11:00:00 - 28/05/2025 12:00:00","BZN|MK","Without Sequence","33.22","",""
"28/05/2025 12:00:00 - 28/05/2025 13:00:00","BZN|MK","Without Sequence","30.30","",""
"28/05/2025 13:00:00 - 28/05/2025 14:00:00","BZN|MK","Without Sequence","33.06","",""
"28/05/2025 14:00:00 - 28/05/2025 15:00:00","BZN|MK","Without Sequence","27.59","",""
"28/05/2025 15:00:00 - 28/05/2025 16:00:00","BZN|MK","Without Sequence","48.06","",""
"28/05/2025 16:00:00 - 28/05/2025 17:00:00","BZN|MK","Without Sequence","74.68","",""
"28/05/2025 17:00:00 - 28/05/2025 18:00:00","BZN|MK","Without Sequence","105.01","",""
"28/05/2025 18:00:00 - 28/05/2025 19:00:00","BZN|MK","Without Sequence","123.87","",""
"28/05/2025 19:00:00 - 28/05/2025 20:00:00","BZN|MK","Without Sequence","145.67","",""
"28/05/2025 20:00:00 - 28/05/2025 21:00:00","BZN|MK","Without Sequence","195.68","",""
"28/05/2025 21:00:00 - 28/05/2025 22:00:00","BZN|MK","Without Sequence","147.00","",""
"28/05/2025 22:00:00 - 28/05/2025 23:00:00","BZN|MK","Without Sequence","121.81","",""
"28/05/2025 23:00:00 - 29/05/2025 00:00:00","BZN|MK","Without Sequence","115.00","",""
"29/05/2025 00:00:00 - 29/05/2025 01:00:00","BZN|MK","Without Sequence","97.91","",""
"29/05/2025 01:00:00 - 29/05/2025 02:00:00","BZN|MK","Without Sequence","99.99","",""
"29/05/2025 02:00:00 - 29/05/2025 03:00:00","BZN|MK","Without Sequence","89.34","",""
"29/05/2025 03:00:00 - 29/05/2025 04:00:00","BZN|MK","Without Sequence","85.91","",""
"29/05/2025 04:00:00 - 29/05/2025 05:00:00","BZN|MK","Without Sequence","87.56","",""
"29/05/2025 05:00:00 - 29/05/2025 06:00:00","BZN|MK","Without Sequence","97.29","",""
"29/05/2025 06:00:00 - 29/05/2025 07:00:00","BZN|MK","Without Sequence","99.94","",""
"29/05/2025 07:00:00 - 29/05/2025 08:00:00","BZN|MK","Without Sequence","93.17","",""
"29/05/2025 08:00:00 - 29/05/2025 09:00:00","BZN|MK","Without Sequence","85.23","",""
"29/05/2025 09:00:00 - 29/05/2025 10:00:00","BZN|MK","Without Sequence","45.04","",""
"29/05/2025 10:00:00 - 29/05/2025 11:00:00","BZN|MK","Without Sequence","25.20","",""
"29/05/2025 11:00:00 - 29/05/2025 12:00:00","BZN|MK","Without Sequence","25.03","",""
"29/05/2025 12:00:00 - 29/05/2025 13:00:00","BZN|MK","Without Sequence","21.89","",""
"29/05/2025 13:00:00 - 29/05/2025 14:00:00","BZN|MK","Without Sequence","33.94","",""
"29/05/2025 14:00:00 - 29/05/2025 15:00:00","BZN|MK","Without Sequence","33.14","",""
"29/05/2025 15:00:00 - 29/05/2025 16:00:00","BZN|MK","Without Sequence","37.24","",""
"29/05/2025 16:00:00 - 29/05/2025 17:00:00","BZN|MK","Without Sequence","79.59","",""
"29/05/2025 17:00:00 - 29/05/2025 18:00:00","BZN|MK","Without Sequence","101.29","",""
"29/05/2025 18:00:00 - 29/05/2025 19:00:00","BZN|MK","Without Sequence","115.90","",""
"29/05/2025 19:00:00 - 29/05/2025 20:00:00","BZN|MK","Without Sequence","137.32","",""
"29/05/2025 20:00:00 - 29/05/2025 21:00:00","BZN|MK","Without Sequence","183.15","",""
"29/05/2025 21:00:00 - 29/05/2025 22:00:00","BZN|MK","Without Sequence","143.43","",""
"29/05/2025 22:00:00 - 29/05/2025 23:00:00","BZN|MK","Without Sequence","115.58","",""
"29/05/2025 23:00:00 - 30/05/2025 00:00:00","BZN|MK","Without Sequence","103.98","",""
"30/05/2025 00:00:00 - 30/05/2025 01:00:00","BZN|MK","Without Sequence","85.52","",""
"30/05/2025 01:00:00 - 30/05/2025 02:00:00","BZN|MK","Without Sequence","75.07","",""
"30/05/2025 02:00:00 - 30/05/2025 03:00:00","BZN|MK","Without Sequence","60.01","",""
"30/05/2025 03:00:00 - 30/05/2025 04:00:00","BZN|MK","Without Sequence","55.01","",""
"30/05/2025 04:00:00 - 30/05/2025 05:00:00","BZN|MK","Without Sequence","56.52","",""
"30/05/2025 05:00:00 - 30/05/2025 06:00:00","BZN|MK","Without Sequence","65.01","",""
"30/05/2025 06:00:00 - 30/05/2025 07:00:00","BZN|MK","Without Sequence","80.00","",""
"30/05/2025 07:00:00 - 30/05/2025 08:00:00","BZN|MK","Without Sequence","65.98","",""
"30/05/2025 08:00:00 - 30/05/2025 09:00:00","BZN|MK","Without Sequence","51.90","",""
"30/05/2025 09:00:00 - 30/05/2025 10:00:00","BZN|MK","Without Sequence","20.01","",""
"30/05/2025 10:00:00 - 30/05/2025 11:00:00","BZN|MK","Without Sequence","0.10","",""
"30/05/2025 11:00:00 - 30/05/2025 12:00:00","BZN|MK","Without Sequence","0.10","",""
"30/05/2025 12:00:00 - 30/05/2025 13:00:00","BZN|MK","Without Sequence","0.10","",""
"30/05/2025 13:00:00 - 30/05/2025 14:00:00","BZN|MK","Without Sequence","0.10","",""
"30/05/2025 14:00:00 - 30/05/2025 15:00:00","BZN|MK","Without Sequence","0.12","",""
"30/05/2025 15:00:00 - 30/05/2025 16:00:00","BZN|MK","Without Sequence","3.02","",""
"30/05/2025 16:00:00 - 30/05/2025 17:00:00","BZN|MK","Without Sequence","26.94","",""
"30/05/2025 17:00:00 - 30/05/2025 18:00:00","BZN|MK","Without Sequence","55.11","",""
"30/05/2025 18:00:00 - 30/05/2025 19:00:00","BZN|MK","Without Sequence","82.07","",""
"30/05/2025 19:00:00 - 30/05/2025 20:00:00","BZN|MK","Without Sequence","114.17","",""
"30/05/2025 20:00:00 - 30/05/2025 21:00:00","BZN|MK","Without Sequence","145.75","",""
"30/05/2025 21:00:00 - 30/05/2025 22:00:00","BZN|MK","Without Sequence","128.99","",""
"30/05/2025 22:00:00 - 30/05/2025 23:00:00","BZN|MK","Without Sequence","109.44","",""
"30/05/2025 23:00:00 - 31/05/2025 00:00:00","BZN|MK","Without Sequence","93.74","",""
"31/05/2025 00:00:00 - 31/05/2025 01:00:00","BZN|MK","Without Sequence","100.64","",""
"31/05/2025 01:00:00 - 31/05/2025 02:00:00","BZN|MK","Without Sequence","83.52","",""
"31/05/2025 02:00:00 - 31/05/2025 03:00:00","BZN|MK","Without Sequence","81.15","",""
"31/05/2025 03:00:00 - 31/05/2025 04:00:00","BZN|MK","Without Sequence","77.74","",""
"31/05/2025 04:00:00 - 31/05/2025 05:00:00","BZN|MK","Without Sequence","73.81","",""
"31/05/2025 05:00:00 - 31/05/2025 06:00:00","BZN|MK","Without Sequence","69.91","",""
"31/05/2025 06:00:00 - 31/05/2025 07:00:00","BZN|MK","Without Sequence","69.14","",""
"31/05/2025 07:00:00 - 31/05/2025 08:00:00","BZN|MK","Without Sequence","61.58","",""
"31/05/2025 08:00:00 - 31/05/2025 09:00:00","BZN|MK","Without Sequence","33.39","",""
"31/05/2025 09:00:00 - 31/05/2025 10:00:00","BZN|MK","Without Sequence","0.76","",""
"31/05/2025 10:00:00 - 31/05/2025 11:00:00","BZN|MK","Without Sequence","0.10","",""
"31/05/2025 11:00:00 - 31/05/2025 12:00:00","BZN|MK","Without Sequence","0.10","",""
"31/05/2025 12:00:00 - 31/05/2025 13:00:00","BZN|MK","Without Sequence","0.10","",""
"31/05/2025 13:00:00 - 31/05/2025 14:00:00","BZN|MK","Without Sequence","0.10","",""
"31/05/2025 14:00:00 - 31/05/2025 15:00:00","BZN|MK","Without Sequence","0.10","",""
"31/05/2025 15:00:00 - 31/05/2025 16:00:00","BZN|MK","Without Sequence","0.10","",""
"31/05/2025 16:00:00 - 31/05/2025 17:00:00","BZN|MK","Without Sequence","0.10","",""
"31/05/2025 17:00:00 - 31/05/2025 18:00:00","BZN|MK","Without Sequence","51.28","",""
"31/05/2025 18:00:00 - 31/05/2025 19:00:00","BZN|MK","Without Sequence","97.04","",""
"31/05/2025 19:00:00 - 31/05/2025 20:00:00","BZN|MK","Without Sequence","130.07","",""
"31/05/2025 20:00:00 - 31/05/2025 21:00:00","BZN|MK","Without Sequence","163.65","",""
"31/05/2025 21:00:00 - 31/05/2025 22:00:00","BZN|MK","Without Sequence","145.36","",""
"31/05/2025 22:00:00 - 31/05/2025 23:00:00","BZN|MK","Without Sequence","125.12","",""
"31/05/2025 23:00:00 - 01/06/2025 00:00:00","BZN|MK","Without Sequence","107.16","",""
"01/06/2025 00:00:00 - 01/06/2025 01:00:00","BZN|MK","Without Sequence","103.06","",""
"01/06/2025 01:00:00 - 01/06/2025 02:00:00","BZN|MK","Without Sequence","85.02","",""
"01/06/2025 02:00:00 - 01/06/2025 03:00:00","BZN|MK","Without Sequence","68.83","",""
"01/06/2025 03:00:00 - 01/06/2025 04:00:00","BZN|MK","Without Sequence","65.10","",""
"01/06/2025 04:00:00 - 01/06/2025 05:00:00","BZN|MK","Without Sequence","63.05","",""
"01/06/2025 05:00:00 - 01/06/2025 06:00:00","BZN|MK","Without Sequence","55.70","",""
"01/06/2025 06:00:00 - 01/06/2025 07:00:00","BZN|MK","Without Sequence","31.27","",""
"01/06/2025 07:00:00 - 01/06/2025 08:00:00","BZN|MK","Without Sequence","15.09","",""
"01/06/2025 08:00:00 - 01/06/2025 09:00:00","BZN|MK","Without Sequence","0.10","",""
"01/06/2025 09:00:00 - 01/06/2025 10:00:00","BZN|MK","Without Sequence","0.10","",""
"01/06/2025 10:00:00 - 01/06/2025 11:00:00","BZN|MK","Without Sequence","0.10","",""
"01/06/2025 11:00:00 - 01/06/2025 12:00:00","BZN|MK","Without Sequence","0.10","",""
"01/06/2025 12:00:00 - 01/06/2025 13:00:00","BZN|MK","Without Sequence","0.10","",""
"01/06/2025 13:00:00 - 01/06/2025 14:00:00","BZN|MK","Without Sequence","0.10","",""
"01/06/2025 14:00:00 - 01/06/2025 15:00:00","BZN|MK","Without Sequence","0.10","",""
"01/06/2025 15:00:00 - 01/06/2025 16:00:00","BZN|MK","Without Sequence","0.10","",""
"01/06/2025 16:00:00 - 01/06/2025 17:00:00","BZN|MK","Without Sequence","0.10","",""
"01/06/2025 17:00:00 - 01/06/2025 18:00:00","BZN|MK","Without Sequence","3.12","",""
"01/06/2025 18:00:00 - 01/06/2025 19:00:00","BZN|MK","Without Sequence","69.93","",""
"01/06/2025 19:00:00 - 01/06/2025 20:00:00","BZN|MK","Without Sequence","107.45","",""
"01/06/2025 20:00:00 - 01/06/2025 21:00:00","BZN|MK","Without Sequence","145.87","",""
"01/06/2025 21:00:00 - 01/06/2025 22:00:00","BZN|MK","Without Sequence","133.05","",""
"01/06/2025 22:00:00 - 01/06/2025 23:00:00","BZN|MK","Without Sequence","115.37","",""
"01/06/2025 23:00:00 - 02/06/2025 00:00:00","BZN|MK","Without Sequence","99.43","",""
"02/06/2025 00:00:00 - 02/06/2025 01:00:00","BZN|MK","Without Sequence","98.03","",""
"02/06/2025 01:00:00 - 02/06/2025 02:00:00","BZN|MK","Without Sequence","85.00","",""
"02/06/2025 02:00:00 - 02/06/2025 03:00:00","BZN|MK","Without Sequence","80.01","",""
"02/06/2025 03:00:00 - 02/06/2025 04:00:00","BZN|MK","Without Sequence","80.00","",""
"02/06/2025 04:00:00 - 02/06/2025 05:00:00","BZN|MK","Without Sequence","82.54","",""
"02/06/2025 05:00:00 - 02/06/2025 06:00:00","BZN|MK","Without Sequence","85.98","",""
"02/06/2025 06:00:00 - 02/06/2025 07:00:00","BZN|MK","Without Sequence","100.00","",""
"02/06/2025 07:00:00 - 02/06/2025 08:00:00","BZN|MK","Without Sequence","99.04","",""
"02/06/2025 08:00:00 - 02/06/2025 09:00:00","BZN|MK","Without Sequence","76.02","",""
"02/06/2025 09:00:00 - 02/06/2025 10:00:00","BZN|MK","Without Sequence","54.09","",""
"02/06/2025 10:00:00 - 02/06/2025 11:00:00","BZN|MK","Without Sequence","31.33","",""
"02/06/2025 11:00:00 - 02/06/2025 12:00:00","BZN|MK","Without Sequence","25.88","",""
"02/06/2025 12:00:00 - 02/06/2025 13:00:00","BZN|MK","Without Sequence","9.74","",""
"02/06/2025 13:00:00 - 02/06/2025 14:00:00","BZN|MK","Without Sequence","15.18","",""
"02/06/2025 14:00:00 - 02/06/2025 15:00:00","BZN|MK","Without Sequence","11.85","",""
"02/06/2025 15:00:00 - 02/06/2025 16:00:00","BZN|MK","Without Sequence","20.25","",""
"02/06/2025 16:00:00 - 02/06/2025 17:00:00","BZN|MK","Without Sequence","51.09","",""
"02/06/2025 17:00:00 - 02/06/2025 18:00:00","BZN|MK","Without Sequence","75.39","",""
"02/06/2025 18:00:00 - 02/06/2025 19:00:00","BZN|MK","Without Sequence","118.23","",""
"02/06/2025 19:00:00 - 02/06/2025 20:00:00","BZN|MK","Without Sequence","170.01","",""
"02/06/2025 20:00:00 - 02/06/2025 21:00:00","BZN|MK","Without Sequence","250.07","",""
"02/06/2025 21:00:00 - 02/06/2025 22:00:00","BZN|MK","Without Sequence","195.04","",""
"02/06/2025 22:00:00 - 02/06/2025 23:00:00","BZN|MK","Without Sequence","197.01","",""
"02/06/2025 23:00:00 - 03/06/2025 00:00:00","BZN|MK","Without Sequence","133.40","",""
"03/06/2025 00:00:00 - 03/06/2025 01:00:00","BZN|MK","Without Sequence","115.58","",""
"03/06/2025 01:00:00 - 03/06/2025 02:00:00","BZN|MK","Without Sequence","107.62","",""
"03/06/2025 02:00:00 - 03/06/2025 03:00:00","BZN|MK","Without Sequence","98.51","",""
"03/06/2025 03:00:00 - 03/06/2025 04:00:00","BZN|MK","Without Sequence","97.90","",""
"03/06/2025 04:00:00 - 03/06/2025 05:00:00","BZN|MK","Without Sequence","102.28","",""
"03/06/2025 05:00:00 - 03/06/2025 06:00:00","BZN|MK","Without Sequence","110.53","",""
"03/06/2025 06:00:00 - 03/06/2025 07:00:00","BZN|MK","Without Sequence","125.50","",""
"03/06/2025 07:00:00 - 03/06/2025 08:00:00","BZN|MK","Without Sequence","111.60","",""
"03/06/2025 08:00:00 - 03/06/2025 09:00:00","BZN|MK","Without Sequence","86.21","",""
"03/06/2025 09:00:00 - 03/06/2025 10:00:00","BZN|MK","Without Sequence","59.75","",""
"03/06/2025 10:00:00 - 03/06/2025 11:00:00","BZN|MK","Without Sequence","18.03","",""
"03/06/2025 11:00:00 - 03/06/2025 12:00:00","BZN|MK","Without Sequence","9.01","",""
"03/06/2025 12:00:00 - 03/06/2025 13:00:00","BZN|MK","Without Sequence","5.49","",""
"03/06/2025 13:00:00 - 03/06/2025 14:00:00","BZN|MK","Without Sequence","7.05","",""
"03/06/2025 14:00:00 - 03/06/2025 15:00:00","BZN|MK","Without Sequence","13.36","",""
"03/06/2025 15:00:00 - 03/06/2025 16:00:00","BZN|MK","Without Sequence","27.43","",""
"03/06/2025 16:00:00 - 03/06/2025 17:00:00","BZN|MK","Without Sequence","63.02","",""
"03/06/2025 17:00:00 - 03/06/2025 18:00:00","BZN|MK","Without Sequence","94.40","",""
"03/06/2025 18:00:00 - 03/06/2025 19:00:00","BZN|MK","Without Sequence","134.94","",""
"03/06/2025 19:00:00 - 03/06/2025 20:00:00","BZN|MK","Without Sequence","223.03","",""
"03/06/2025 20:00:00 - 03/06/2025 21:00:00","BZN|MK","Without Sequence","321.30","",""
"03/06/2025 21:00:00 - 03/06/2025 22:00:00","BZN|MK","Without Sequence","213.44","",""
"03/06/2025 22:00:00 - 03/06/2025 23:00:00","BZN|MK","Without Sequence","144.64","",""
"03/06/2025 23:00:00 - 04/06/2025 00:00:00","BZN|MK","Without Sequence","127.80","",""
"04/06/2025 00:00:00 - 04/06/2025 01:00:00","BZN|MK","Without Sequence","107.84","",""
"04/06/2025 01:00:00 - 04/06/2025 02:00:00","BZN|MK","Without Sequence","100.00","",""
"04/06/2025 02:00:00 - 04/06/2025 03:00:00","BZN|MK","Without Sequence","94.70","",""
"04/06/2025 03:00:00 - 04/06/2025 04:00:00","BZN|MK","Without Sequence","88.99","",""
